Date,channel_id,daily_avg,daily_min,daily_max
2020-01-01,482,7.854648,6.3146043,9.168087
2020-01-02,482,7.1975183,5.487014,9.05241
2020-01-03,482,6.9767795,5.545316,8.904958
2020-01-04,482,7.124613,5.844002,9.379122
2020-01-05,482,7.006052,5.468297,9.240158
2020-01-06,482,7.0518274,5.3115816,9.498024
2020-01-07,482,7.342146,5.41053,9.941961
2020-01-08,482,7.668369,5.447571,10.422333
2020-01-09,482,7.9568734,5.430058,10.83737
2020-01-10,482,7.840297,5.376234,10.675816
2020-01-11,482,7.8880844,5.4378653,10.690184
2020-01-12,482,7.8267746,5.5269384,10.631285
2020-01-13,482,7.7819967,5.4567986,10.364706
2020-01-14,482,7.7162237,5.5572724,9.845137
2020-01-15,482,7.4739785,5.4346,9.231651
2020-01-16,482,7.7765374,5.472413,9.87212
2020-01-17,482,7.3687725,5.822049,9.779171
2020-01-18,482,7.1095624,5.6272874,9.647344
2020-01-19,482,7.229632,5.517631,9.892785
2020-01-20,482,7.6176734,5.6396494,10.416836
2020-01-21,482,7.936899,5.726249,10.736719
2020-01-22,482,7.901743,5.5413747,10.608288
2020-01-23,482,7.7859073,5.49326,10.468035
2020-01-24,482,7.870562,5.5664167,10.547577
2020-01-25,482,7.892733,5.6078014,10.46091
2020-01-26,482,7.8924007,5.6179633,10.297844
2020-01-27,482,7.6518426,5.552343,9.760845
2020-01-28,482,7.471226,5.4820724,9.356329
2020-01-29,482,7.3822794,5.489455,8.938954
2020-01-30,482,7.215261,5.5332413,8.874646
2020-01-31,482,7.102339,5.563493,8.936265
2020-02-01,482,7.0741086,5.7903147,8.86319
2020-02-02,482,7.44088,6.0456667,9.601657
2020-02-03,482,7.3178244,5.551742,9.490823
2020-02-04,482,7.2638226,5.3310223,9.52091
2020-02-05,482,7.5602493,5.45031,10.062271
2020-02-06,482,7.731298,5.4699516,10.382446
2020-02-07,482,7.925605,5.569668,10.705826
2020-02-08,482,8.034301,5.6350656,10.939488
2020-02-09,482,7.777404,5.3520403,10.375276
2020-02-10,482,7.720762,5.570729,10.498413
2020-02-11,482,7.7134533,5.6336365,10.161403
2020-02-12,482,7.67825,5.61991,9.658887
2020-02-13,482,7.632357,5.72623,9.7519455
2020-02-14,482,7.7449546,6.1283464,9.970165
2020-02-15,482,7.4665146,5.815581,10.004707
2020-02-16,482,7.4814453,5.707538,9.952333
2020-02-17,482,7.469659,5.481712,9.97502
2020-02-18,482,7.5323434,5.433339,9.979815
2020-02-19,482,7.6209173,5.4478626,10.10009
2020-02-20,482,7.6459513,5.4621353,10.117796
2020-02-21,482,7.667574,5.5517426,10.153445
2020-02-22,482,7.8569813,5.7671895,10.40189
2020-02-23,482,7.688578,5.5056195,9.851291
2020-02-24,482,7.26685,5.4195285,9.246698
2020-02-25,482,7.149826,5.413348,8.949383
2020-02-26,482,7.1235657,5.536469,8.699097
2020-02-27,482,7.1374817,5.6081686,8.750081
2020-02-28,482,7.2531757,5.7716026,8.938706
2020-02-29,482,7.5140142,6.122242,9.322632
2020-03-01,482,7.3461967,5.8717866,9.265298
2020-03-02,482,7.184361,5.553846,8.935839
2020-03-03,482,7.4037127,5.5267787,9.31037
2020-03-04,482,7.538648,5.45867,9.630081
2020-03-05,482,7.850368,5.6862383,10.265135
2020-03-06,482,7.9845724,5.755908,10.496962
2020-03-07,482,8.026505,5.755207,10.596022
