Date,channel_id,daily_avg,daily_min,daily_max
2020-01-01,255,6.5136437,5.4354286,7.203
2020-01-02,255,5.6666875,4.075453,6.9641733
2020-01-03,255,5.3581038,3.9764824,6.9637976
2020-01-04,255,5.577989,4.3873215,7.5636916
2020-01-05,255,5.511451,4.0362554,7.461397
2020-01-06,255,5.561943,3.8898087,7.656457
2020-01-07,255,5.8058963,4.046783,7.9374123
2020-01-08,255,6.112792,4.0410876,8.354094
2020-01-09,255,6.432848,4.18749,8.78895
2020-01-10,255,6.263417,4.2393074,8.509207
2020-01-11,255,6.292235,4.1091413,8.546623
2020-01-12,255,6.1891007,4.2270346,8.400709
2020-01-13,255,6.121457,4.179534,8.204048
2020-01-14,255,6.072139,4.281397,7.8209677
2020-01-15,255,5.8140383,4.0746584,7.395133
2020-01-16,255,6.037175,4.110897,7.6483264
2020-01-17,255,5.8109226,4.4807916,7.635725
2020-01-18,255,5.4815435,4.114518,7.5498533
2020-01-19,255,5.6548743,4.089348,7.780308
2020-01-20,255,6.058199,4.347677,8.279219
2020-01-21,255,6.37566,4.52915,8.593918
2020-01-22,255,6.3697143,4.50447,8.481028
2020-01-23,255,6.182714,4.294428,8.286119
2020-01-24,255,6.2167954,4.202424,8.373059
2020-01-25,255,6.2951827,4.339777,8.368317
2020-01-26,255,6.266678,4.391137,8.273892
2020-01-27,255,6.067947,4.397028,7.8398733
2020-01-28,255,5.862467,4.167896,7.5618725
2020-01-29,255,5.794922,4.177672,7.2511616
2020-01-30,255,5.641197,4.1954527,6.7221184
2020-01-31,255,5.448028,4.1005297,6.692562
2020-02-01,255,5.4455204,4.333454,7.305227
2020-02-02,255,5.870403,4.650115,7.8873496
2020-02-03,255,5.84638,4.173376,7.8766165
2020-02-04,255,5.772379,3.970641,7.858324
2020-02-05,255,6.079883,4.168255,8.273602
2020-02-06,255,6.272714,4.2942114,8.47419
2020-02-07,255,6.3672104,4.2902894,8.685089
2020-02-08,255,6.449652,4.4526362,8.735092
2020-02-09,255,6.257995,4.5641594,8.316681
2020-02-10,255,6.0824723,4.1686835,8.265032
2020-02-11,255,6.141456,4.376329,8.051475
2020-02-12,255,6.1613455,4.5153093,7.7812214
2020-02-13,255,6.1584377,4.5923214,7.4944677
2020-02-14,255,6.2640405,4.9231777,8.096598
2020-02-15,255,6.019256,4.620182,8.074425
2020-02-16,255,6.081901,4.5071516,8.228748
2020-02-17,255,6.1750736,4.3496127,8.229884
2020-02-18,255,6.281915,4.3132715,8.249523
2020-02-19,255,6.388671,4.4203978,8.291004
2020-02-20,255,6.432324,4.447385,8.286379
2020-02-21,255,6.386845,4.4595814,8.33788
2020-02-22,255,6.5587215,4.536107,8.480264
