Date,channel_id,daily_avg,daily_min,daily_max
2020-01-01,189,15.61989,15.231634,16.000204
2020-01-02,189,14.801876,14.369602,15.228902
2020-01-03,189,14.030937,13.769286,14.366558
2020-01-04,189,13.600814,13.424374,13.766521
2020-01-05,189,13.430602,13.237278,13.6570835
2020-01-06,189,13.352593,13.160504,13.58517
2020-01-07,189,13.469572,13.26059,13.779261
2020-01-08,189,13.784065,13.579411,14.277254
2020-01-09,189,14.175514,13.923029,14.621656
2020-01-10,189,14.404485,14.163122,14.677136
2020-01-11,189,14.437707,14.19272,14.708727
2020-01-12,189,14.482212,14.252095,14.711506
2020-01-13,189,14.523792,14.33136,14.699007
2020-01-14,189,14.519174,14.325899,14.732138
2020-01-15,189,14.382416,14.177416,14.571761
2020-01-16,189,14.217992,14.078127,14.348452
2020-01-17,189,14.222756,14.093755,14.363525
2020-01-18,189,13.925786,13.793688,14.092878
2020-01-19,189,13.647555,13.452339,13.854969
2020-01-20,189,13.551037,13.29954,13.873802
2020-01-21,189,13.783553,13.547594,14.25115
2020-01-22,189,14.119589,13.886133,14.479269
2020-01-23,189,14.214115,13.965356,14.474827
2020-01-24,189,14.217811,13.998439,14.527698
2020-01-25,189,14.362128,14.151847,14.648737
2020-01-26,189,14.498127,14.305632,14.738121
2020-01-27,189,14.363582,14.055312,14.7549305
2020-01-28,189,13.896778,13.585529,14.286662
2020-01-29,189,13.562894,13.371775,13.804396
2020-01-30,189,13.3333025,13.12882,13.560588
2020-01-31,189,13.182686,13.087381,13.24865
2020-02-01,189,13.353972,13.1988125,13.555409
2020-02-02,189,13.643203,13.3983345,13.985914
2020-02-03,189,13.977863,13.760033,14.259327
2020-02-04,189,14.126134,13.93546,14.316867
2020-02-05,189,14.21046,13.978102,14.536181
2020-02-06,189,14.422769,14.183924,14.763096
2020-02-07,189,14.677401,14.45565,15.061661
2020-02-08,189,14.946827,14.746639,15.268786
2020-02-09,189,15.050615,14.856426,15.260504
2020-02-10,189,14.8901,14.686362,15.131126
2020-02-11,189,14.7737465,14.595219,14.976294
2020-02-12,189,14.750185,14.62882,14.877182
2020-02-13,189,14.719479,14.60611,14.842705
2020-02-14,189,14.755988,14.613026,14.897734
2020-02-15,189,14.775042,14.630563,14.911404
2020-02-16,189,14.68867,14.529493,14.818636
2020-02-17,189,14.630003,14.445604,14.814894
2020-02-18,189,14.71914,14.541422,14.960056
2020-02-19,189,14.831142,14.655531,15.048124
2020-02-20,189,14.875159,14.70363,15.050649
2020-02-21,189,14.87791,14.696672,15.096201
2020-02-22,189,15.008808,14.8624935,15.292465
2020-02-23,189,15.138214,14.997368,15.280876
2020-02-24,189,14.944441,14.74272,15.213555
2020-02-25,189,14.604136,14.419261,14.848551
2020-02-26,189,14.361445,14.216998,14.547605
2020-02-27,189,14.200952,14.094877,14.335138
2020-02-28,189,14.241833,14.101536,14.370256
2020-02-29,189,14.532157,14.33724,14.731083
2020-03-01,189,14.770721,14.617018,14.924203
2020-03-02,189,14.738744,14.614563,14.846785
2020-03-03,189,14.730885,14.519848,14.951246
2020-03-04,189,14.876975,14.659517,15.142106
2020-03-05,189,15.137931,14.936085,15.452808
2020-03-06,189,15.445969,15.277676,15.744288
2020-03-07,189,15.679167,15.546466,15.865424
2020-03-08,189,15.70006,15.58282,15.82817
2020-03-09,189,15.503364,15.360659,15.6866255
2020-03-10,189,15.244208,15.094334,15.429077
2020-03-11,189,15.042333,14.913807,15.1949
2020-03-12,189,14.9496,14.861513,15.031934
2020-03-13,189,15.157726,14.9619465,15.343309
2020-03-14,189,15.526147,15.348549,15.693266
2020-03-15,189,15.760583,15.619843,15.908848
2020-03-16,189,15.6983385,15.519534,15.889982
2020-03-17,189,15.461602,15.350106,15.561324
2020-03-18,189,15.278517,15.131731,15.459629
2020-03-19,189,15.024105,14.872337,15.195629
2020-03-20,189,14.788905,14.649717,14.970265
2020-03-21,189,14.535963,14.383384,14.722498
2020-03-22,189,14.487896,14.41761,14.607465
2020-03-23,189,14.6105,14.511697,14.779837
2020-03-24,189,14.745861,14.687206,14.808365
2020-03-25,189,14.715796,14.634525,14.800972
2020-03-26,189,14.629842,14.560615,14.70348
2020-03-27,189,14.616747,14.517197,14.709723
2020-03-28,189,14.573966,14.479131,14.670454
2020-03-29,189,14.512669,14.384208,14.634787
2020-03-30,189,14.477866,14.3225975,14.625275
2020-03-31,189,14.394484,14.250629,14.526712
2020-04-01,189,14.416621,14.256157,14.615944
2020-04-02,189,14.399636,14.285902,14.512186
2020-04-03,189,14.339637,14.228733,14.458013
2020-04-04,189,14.425105,14.315903,14.627695
2020-04-05,189,14.490407,14.331737,14.656937
2020-04-06,189,14.332936,14.127059,14.611982
2020-04-07,189,14.1513195,14.033157,14.271688
2020-04-08,189,14.472853,14.216336,14.805225
2020-04-09,189,14.838384,14.671902,14.993076
2020-04-10,189,14.868439,14.689055,15.038534
2020-04-11,189,14.926782,14.727343,15.131224
2020-04-12,189,14.912504,14.71591,15.128819
2020-04-13,189,14.634864,14.301943,14.807327
2020-04-14,189,14.108548,13.740578,14.296875
2020-04-15,189,13.722938,13.583429,13.909782
2020-04-16,189,13.831435,13.542301,14.109634
2020-04-17,189,14.123184,13.893338,14.363052
2020-04-18,189,14.234263,14.117515,14.335634
2020-04-19,189,14.187458,14.074324,14.2789545
2020-04-20,189,14.053036,13.909886,14.221428
2020-04-21,189,13.750097,13.541315,14.003555
2020-04-22,189,13.398278,13.242567,13.590007
2020-04-23,189,13.261416,13.143025,13.416972
2020-04-24,189,13.251975,13.108873,13.435441
2020-04-25,189,13.308788,13.137932,13.527912
2020-04-26,189,13.433371,13.244223,13.697773
2020-04-27,189,13.566534,13.341034,13.865539
2020-04-28,189,13.602988,13.394482,13.884369
2020-04-29,189,13.64371,13.433548,13.92642
2020-04-30,189,13.638532,13.431289,13.89472
2020-05-01,189,13.486082,13.347506,13.648359
2020-05-02,189,13.335215,13.233091,13.4636135
2020-05-03,189,13.227044,13.1359,13.325632
2020-05-04,189,13.2066345,13.076755,13.315508
2020-05-05,189,13.254444,13.118677,13.375475
2020-05-06,189,13.306989,13.164253,13.484098
2020-05-07,189,13.259037,13.112417,13.44058
2020-05-08,189,13.389611,13.150415,13.653112
2020-05-09,189,13.685417,13.396764,14.016146
2020-05-10,189,14.004347,13.736191,14.36268
2020-05-11,189,14.297816,13.917528,14.654466
2020-05-12,189,14.50526,14.308311,14.769583
2020-05-13,189,14.33139,14.05363,14.493671
2020-05-14,189,13.923493,13.544106,14.093494
2020-05-15,189,13.467609,13.325226,13.553125
2020-05-16,189,13.6140785,13.190951,13.968012
2020-05-17,189,14.304808,13.923328,14.559402
2020-05-18,189,14.489097,14.318692,14.678505
2020-05-19,189,14.1472845,13.9209585,14.374773
2020-05-20,189,13.774799,13.582804,14.005026
2020-05-21,189,13.607868,13.426214,13.843804
2020-05-22,189,13.734429,13.477449,14.058805
2020-05-23,189,13.781776,13.562068,14.111704
2020-05-24,189,13.824703,13.566532,14.199822
2020-05-25,189,13.8398905,13.599942,14.215111
2020-05-26,189,13.872699,13.603675,14.272509
2020-05-27,189,13.886417,13.624986,14.273113
2020-05-28,189,13.917139,13.6316185,14.280284
2020-05-29,189,13.972159,13.729664,14.272653
2020-05-30,189,13.942642,13.739885,14.089436
2020-05-31,189,13.6224985,13.470235,13.734684
2020-06-01,189,13.47677,13.312254,13.583708
2020-06-02,189,13.523391,13.379388,13.699215
2020-06-03,189,13.531854,13.373736,13.74393
2020-06-04,189,13.61874,13.4078865,13.867689
2020-06-05,189,13.883366,13.575279,14.1982
2020-06-06,189,14.22816,13.957983,14.571167
2020-06-07,189,14.19813,13.851465,14.51663
2020-06-08,189,13.852493,13.518813,14.10829
2020-06-09,189,13.577614,13.333611,13.806133
2020-06-10,189,13.475702,13.312318,13.713865
2020-06-11,189,13.459358,13.279186,13.675775
2020-06-12,189,13.418396,13.245386,13.56057
2020-06-13,189,13.305802,13.117352,13.399205
2020-06-14,189,13.150873,13.020671,13.258829
2020-06-15,189,13.11686,12.948956,13.246261
2020-06-16,189,13.229248,13.02997,13.411923
2020-06-17,189,13.27264,13.127296,13.472038
2020-06-18,189,13.355511,13.153216,13.581611
2020-06-19,189,13.5824995,13.328821,13.8588505
2020-06-20,189,13.861533,13.6249695,14.204979
2020-06-21,189,13.878551,13.629187,14.215256
2020-06-22,189,13.822413,13.6280775,14.157513
2020-06-23,189,13.913795,13.652657,14.275235
2020-06-24,189,13.935452,13.702245,14.277281
2020-06-25,189,13.919438,13.687322,14.22841
2020-06-26,189,13.872224,13.6753845,14.1355095
2020-06-27,189,13.8266945,13.614835,14.013261
2020-06-28,189,13.725074,13.47986,13.856134
2020-06-29,189,13.53027,13.309635,13.702812
2020-06-30,189,13.378241,13.218559,13.563127
2020-07-01,189,13.304324,13.150774,13.483824
2020-07-02,189,13.536834,13.248215,13.804098
2020-07-03,189,13.74423,13.528141,14.067443
2020-07-04,189,13.672242,13.474497,13.964571
2020-07-05,189,13.566754,13.402735,13.833164
2020-07-06,189,13.562092,13.401012,13.833724
2020-07-07,189,13.540169,13.3438015,13.789194
2020-07-08,189,13.421435,13.250837,13.627043
2020-07-09,189,13.427821,13.250748,13.657035
2020-07-10,189,13.3541565,13.1432,13.501963
2020-07-11,189,13.1653185,12.967029,13.249744
2020-07-12,189,13.008175,12.89275,13.066793
2020-07-13,189,13.056665,12.881685,13.135998
2020-07-14,189,13.286106,13.039087,13.466347
2020-07-15,189,13.480321,13.230423,13.709838
2020-07-16,189,13.722351,13.435313,14.025561
2020-07-17,189,13.868853,13.640545,14.228077
2020-07-18,189,13.934492,13.686064,14.305111
2020-07-19,189,13.978873,13.7530365,14.340261
2020-07-20,189,14.022763,13.778965,14.397078
2020-07-21,189,13.983404,13.74724,14.339788
